platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.591282e-01,4.591408e-01,330811395,1807905,7492,1785056001,4223229104,2,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.664112e-01,4.664216e-01,330808476,2054444,7802,1812866613,4223227665,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.598955e-01,4.599041e-01,330808066,1807438,4989,1786812581,4223213236,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.622105e-01,4.622131e-01,330804290,1805992,7955,1795345112,4223221169,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.656020e-01,4.656115e-01,330803492,1803929,8058,1812692621,4223207443,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.641128e-01,4.641311e-01,330808065,1803439,13090,1800837440,4223205756,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.634814e-01,4.637026e-01,330853646,1800044,6084,1786668350,4223407440,8,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.617092e-01,4.617117e-01,330795748,1803678,3681,1795527932,4223161580,0,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.633554e-01,4.633668e-01,330806445,1802230,8181,1783868023,4223203232,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.638300e-01,4.638325e-01,330801111,1813181,8068,1794341272,4223189925,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.704524e-01,4.704550e-01,330810793,1809751,5895,1796761886,4223255342,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.611676e-01,4.611887e-01,330802926,1810961,4666,1792459849,4223200233,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.687547e-01,4.687573e-01,330813191,1804087,4387,1785730628,4223251338,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.855173e-01,4.855350e-01,330813497,1812279,5616,1874576220,4223269413,4,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.598690e-01,4.598715e-01,330796015,1807350,6706,1786884573,4223164363,0,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.672125e-01,4.672325e-01,330821884,1805702,15233,1801402456,4223298359,2,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.640143e-01,4.640168e-01,330840715,1811137,14698,1792012738,4223390564,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.649762e-01,4.649871e-01,330814610,1819904,8814,1795480091,4223269724,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.658790e-01,4.658815e-01,330810904,1803020,9380,1803009609,4223225064,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.625560e-01,4.625661e-01,330804277,1811889,5894,1787134692,4223197884,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.667549e-01,4.667575e-01,330809994,1796306,7878,1798439863,4223243141,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.616637e-01,4.616720e-01,330806000,1815390,8297,1791729786,4223210323,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.683949e-01,4.684029e-01,330800405,1801195,8063,1819687803,4223183709,1,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.654623e-01,4.654727e-01,330801868,1798844,9027,1789649615,4223203449,1,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.655204e-01,4.657627e-01,330875971,1799635,7677,1798639998,4223511707,9,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.619196e-01,4.619292e-01,330801042,1816977,7436,1794275812,4223174416,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.604808e-01,4.604944e-01,330808064,1807966,6764,1789707341,4223220133,1,0,520
