platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-a5734919,RX 9Mbps,100000000,5.433993e-01,5.434188e-01,325483664,1514471,20062,2110989226,4854394122,3,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.425273e-01,5.425268e-01,325491225,1510668,16313,2114235171,4854455065,2,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.392968e-01,5.392900e-01,325488595,1509789,12576,2100451212,4854436507,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.402550e-01,5.402491e-01,325488299,1510218,18675,2102880705,4854428759,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.433050e-01,5.432976e-01,325483749,1514393,13382,2109031070,4854402981,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.580831e-01,5.580780e-01,325487459,1826093,14240,2170055402,4854428356,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.416203e-01,5.419389e-01,325563341,1825336,16490,2104544213,4854730842,11,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.416691e-01,5.416658e-01,325486247,1526406,18350,2104919711,4854412711,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.409626e-01,5.409556e-01,325489115,1514063,12345,2101832493,4854432239,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.405688e-01,5.405626e-01,325489033,1513884,15145,2104806480,4854427994,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.422823e-01,5.422690e-01,325484345,1516930,14523,2103775563,4854409429,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.406146e-01,5.408177e-01,325528219,1515200,13709,2103389515,4854590434,8,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.573514e-01,5.573375e-01,325493078,1535737,16424,2151064556,4854454619,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.498128e-01,5.500543e-01,325543017,1826129,15678,2115335397,4854663294,10,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.547707e-01,5.547658e-01,325489290,1514338,15618,2104117846,4854441574,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.440170e-01,5.440184e-01,325486447,1514767,16492,2103670720,4854408648,2,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.434367e-01,5.434315e-01,325490063,1516716,17580,2104615600,4854446699,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.394344e-01,5.394206e-01,325483699,1508465,13218,2100192353,4854405418,0,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.397261e-01,5.397189e-01,325486490,1514275,15924,2095099454,4854406817,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.474957e-01,5.474821e-01,325486078,1522612,19569,2105520518,4854427919,0,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.419372e-01,5.419318e-01,325484656,1508884,8829,2108679968,4854416459,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.373133e-01,5.376107e-01,325558238,1508319,16135,2092210671,4854724040,10,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.524303e-01,5.524233e-01,325485278,1509767,9405,2103711614,4854412967,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.388761e-01,5.388674e-01,325478424,1509439,10583,2098537903,4854371480,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.410048e-01,5.410047e-01,325487819,1513021,10163,2104217025,4854436233,2,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.395592e-01,5.395521e-01,325487695,1514535,13577,2100901413,4854429438,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.419589e-01,5.419454e-01,325489773,1515091,11410,2102892334,4854441007,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.478440e-01,5.478374e-01,325490518,1509691,8646,2133722402,4854447625,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.388392e-01,5.388384e-01,325489886,1509108,11408,2096100571,4854442308,2,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.418695e-01,5.418626e-01,325494337,1516898,14792,2109012519,4854456043,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.400464e-01,5.400403e-01,325491579,1513218,14045,2098649391,4854451640,1,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.698858e-01,5.698802e-01,325487060,1509679,12631,2110146119,4854420051,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.410438e-01,5.410302e-01,325483641,1514587,16158,2106608902,4854411362,0,0,541
